CVE,Date,CWE,Severity
CVE-2025-24790,2025-01-29T18:15:47.207,CWE-276,5.5
CVE-2025-24882,2025-01-29T18:15:47.570,CWE-20;CWE-345,5.2
CVE-2025-0840,2025-01-29T20:15:35.007,CWE-119;CWE-121;CWE-787,7.5
CVE-2025-20014,2025-01-29T20:15:35.207,CWE-78,9.8
CVE-2025-20061,2025-01-29T20:15:35.363,CWE-78,9.8
CVE-2025-0841,2025-01-29T21:15:20.973,CWE-20;CWE-502,7.3
CVE-2025-24788,2025-01-29T21:15:21.140,CWE-276,5.5
CVE-2025-24793,2025-01-29T21:15:21.270,CWE-89,7.0
CVE-2025-24794,2025-01-29T21:15:21.397,CWE-502,7.8
CVE-2025-24795,2025-01-29T21:15:21.533,CWE-276,5.5
CVE-2025-24884,2025-01-29T21:15:21.667,CWE-200;CWE-212;CWE-532,5.1
CVE-2025-0842,2025-01-29T22:15:30.283,CWE-74;CWE-89,9.8
CVE-2025-0851,2025-01-29T22:15:30.463,CWE-36;CWE-73,9.8
CVE-2025-0843,2025-01-29T23:15:23.110,CWE-74;CWE-89,9.8
CVE-2025-21396,2025-01-29T23:15:32.640,CWE-862,8.2
CVE-2025-21415,2025-01-29T23:15:33.190,CWE-290,8.8
CVE-2025-0844,2025-01-30T00:15:41.920,CWE-79;CWE-94,6.1
CVE-2025-0846,2025-01-30T01:15:13.993,CWE-74;CWE-89,9.8
CVE-2025-0847,2025-01-30T02:15:25.403,CWE-74;CWE-89,9.8
CVE-2025-0848,2025-01-30T02:15:25.597,CWE-119;CWE-121;CWE-787,9.8
CVE-2025-0849,2025-01-30T02:15:25.783,CWE-266;CWE-285;NVD-CWE-noinfo,8.1
CVE-2025-0373,2025-01-30T05:15:09.590,CWE-121,6.0
CVE-2025-0374,2025-01-30T05:15:10.527,CWE-732,6.5
CVE-2025-0662,2025-01-30T05:15:10.653,CWE-122,4.9
CVE-2025-23374,2025-01-30T05:15:10.787,CWE-532,4.9
CVE-2025-0834,2025-01-30T09:15:09.703,CWE-269,7.8
CVE-2025-0860,2025-01-30T10:15:08.723,CWE-79,6.1
CVE-2025-0861,2025-01-30T10:15:08.907,CWE-89,7.2
CVE-2025-21107,2025-01-30T10:15:09.100,CWE-428,7.8
CVE-2025-23007,2025-01-30T10:15:09.283,CWE-269,5.5
CVE-2025-0739,2025-01-30T11:15:11.607,CWE-284,6.5
CVE-2025-0740,2025-01-30T11:15:11.763,CWE-284,6.5
CVE-2025-0741,2025-01-30T11:15:11.910,CWE-284,4.3
CVE-2025-0742,2025-01-30T12:15:27.560,CWE-284,6.5
CVE-2025-0743,2025-01-30T12:15:27.707,CWE-284,4.3
CVE-2025-0744,2025-01-30T12:15:27.843,CWE-284,6.5
CVE-2025-0745,2025-01-30T12:15:27.973,CWE-284,6.5
CVE-2025-0746,2025-01-30T12:15:28.113,CWE-79,5.4
CVE-2025-0747,2025-01-30T12:15:28.253,CWE-79,5.4
CVE-2025-0869,2025-01-30T13:15:10.273,CWE-79;CWE-94,4.3
CVE-2025-0870,2025-01-30T13:15:10.483,CWE-119;CWE-122;CWE-787,5.9
CVE-2025-0871,2025-01-30T15:15:18.253,CWE-79;CWE-94,3.5
CVE-2025-22218,2025-01-30T15:15:18.487,CWE-209,7.7
CVE-2025-23367,2025-01-30T15:15:18.610,CWE-284;NVD-CWE-noinfo,6.5
CVE-2025-0872,2025-01-30T16:15:30.737,CWE-74;CWE-89,9.8
CVE-2025-22219,2025-01-30T16:15:31.013,CWE-79,9.0
CVE-2025-22220,2025-01-30T16:15:31.143,CWE-269,5.4
CVE-2025-22221,2025-01-30T16:15:31.257,CWE-79,4.8
CVE-2025-22222,2025-01-30T16:15:31.367,CWE-497,6.5
CVE-2025-23216,2025-01-30T16:15:31.473,CWE-200;CWE-209,6.8
CVE-2025-24376,2025-01-30T16:15:31.630,CWE-155;CWE-285,6.5
CVE-2025-24784,2025-01-30T16:15:31.780,CWE-285,4.3
CVE-2025-24883,2025-01-30T16:15:31.947,CWE-248,8.7
CVE-2025-0367,2025-01-30T17:15:18.097,CWE-1333,6.5
CVE-2025-0873,2025-01-30T17:15:18.293,CWE-74;CWE-89,9.8
CVE-2025-24099,2025-01-30T17:15:18.473,CWE-863,5.1
CVE-2025-0477,2025-01-30T18:15:31.893,CWE-522,9.8
CVE-2025-0497,2025-01-30T18:15:32.493,CWE-522,9.8
CVE-2025-0498,2025-01-30T18:15:33.253,CWE-522,9.8
CVE-2025-0874,2025-01-30T18:15:33.753,CWE-74;CWE-89,9.8
CVE-2025-0626,2025-01-30T19:15:14.010,CWE-912,7.5
CVE-2025-0680,2025-01-30T19:15:14.147,CWE-78,9.8
CVE-2025-0681,2025-01-30T19:15:14.300,CWE-155,6.2
CVE-2025-0683,2025-01-30T19:15:14.460,CWE-359,5.9
CVE-2025-24500,2025-01-30T19:15:14.600,CWE-863,8.7
CVE-2025-24501,2025-01-30T19:15:14.723,CWE-20,5.3
CVE-2025-24502,2025-01-30T19:15:14.863,CWE-384,5.3
CVE-2025-24503,2025-01-30T19:15:16.453,CWE-384,9.3
CVE-2025-24504,2025-01-30T19:15:16.967,CWE-20,5.3
CVE-2025-24505,2025-01-30T19:15:17.210,CWE-434,8.8
CVE-2025-24506,2025-01-30T19:15:17.590,CWE-203,5.3
CVE-2025-24507,2025-01-30T19:15:17.920,N/A,8.9
CVE-2025-0142,2025-01-30T20:15:33.853,CWE-312,4.3
CVE-2025-0143,2025-01-30T20:15:34.050,CWE-787,6.5
CVE-2025-0144,2025-01-30T20:15:34.210,CWE-787,6.5
CVE-2025-0145,2025-01-30T20:15:34.547,CWE-426,7.8
CVE-2025-0146,2025-01-30T20:15:34.907,CWE-59,5.0
CVE-2025-0147,2025-01-30T20:15:35.253,CWE-843,9.8
CVE-2025-24802,2025-01-30T20:15:51.010,CWE-1240,8.6
CVE-2025-0568,2025-01-30T21:15:13.587,CWE-119;CWE-787,7.5
CVE-2025-0569,2025-01-30T21:15:13.710,CWE-119;CWE-787,7.5
CVE-2025-0570,2025-01-30T21:15:13.830,CWE-119;CWE-787,6.5
CVE-2025-0571,2025-01-30T21:15:13.960,CWE-119;CWE-787,6.5
CVE-2025-0572,2025-01-30T21:15:14.093,CWE-22,4.3
CVE-2025-0573,2025-01-30T21:15:14.227,CWE-22,5.3
CVE-2025-0574,2025-01-30T21:15:14.357,CWE-119;CWE-787,7.5
CVE-2025-0880,2025-01-30T21:15:14.487,CWE-74;CWE-89,9.8
CVE-2025-0881,2025-01-30T21:15:14.650,CWE-74;CWE-89,9.8
CVE-2025-0882,2025-01-30T21:15:14.820,CWE-74;CWE-89,7.5
CVE-2025-24885,2025-01-30T23:15:07.993,CWE-79;CWE-284,7.6
CVE-2025-24886,2025-01-30T23:15:08.990,CWE-61;CWE-200,7.7
CVE-2025-24336,2025-01-31T00:15:20.607,CWE-237,N/A
CVE-2025-0470,2025-01-31T04:15:09.053,CWE-79,6.1
CVE-2025-0493,2025-01-31T05:15:10.087,CWE-22,9.8
CVE-2025-0507,2025-01-31T05:15:10.280,CWE-79,6.4
CVE-2025-0809,2025-01-31T06:15:29.933,CWE-79,7.2
CVE-2025-22216,2025-01-31T06:15:30.090,CWE-384,5.4
CVE-2025-22265,2025-01-31T09:15:07.167,CWE-862,6.5
CVE-2025-22332,2025-01-31T09:15:07.317,CWE-79,7.1
CVE-2025-22341,2025-01-31T09:15:07.470,CWE-79,7.1
CVE-2025-22564,2025-01-31T09:15:07.627,CWE-79,7.1
CVE-2025-22720,2025-01-31T09:15:07.770,CWE-862,5.8
CVE-2025-22757,2025-01-31T09:15:07.913,CWE-79,5.4
CVE-2025-23596,2025-01-31T09:15:08.060,CWE-79,7.1
CVE-2025-23671,2025-01-31T09:15:08.210,CWE-79,7.1
CVE-2025-23759,2025-01-31T09:15:08.357,CWE-79,7.1
CVE-2025-23976,2025-01-31T09:15:08.530,CWE-352,7.1
CVE-2025-23977,2025-01-31T09:15:08.687,CWE-352,7.1
CVE-2025-23978,2025-01-31T09:15:08.830,CWE-352,7.1
CVE-2025-23980,2025-01-31T09:15:08.973,CWE-352,7.1
CVE-2025-23985,2025-01-31T09:15:09.127,CWE-352,5.4
CVE-2025-23987,2025-01-31T09:15:09.280,CWE-79,6.5
CVE-2025-23989,2025-01-31T09:15:09.427,CWE-352,7.1
CVE-2025-23990,2025-01-31T09:15:09.577,CWE-352,7.1
CVE-2025-24534,2025-01-31T09:15:09.720,CWE-79,7.1
CVE-2025-24535,2025-01-31T09:15:09.870,CWE-79,7.1
CVE-2025-24549,2025-01-31T09:15:10.027,CWE-352,7.1
CVE-2025-24551,2025-01-31T09:15:10.170,CWE-79,7.1
CVE-2025-24560,2025-01-31T09:15:10.323,CWE-79,7.1
CVE-2025-24563,2025-01-31T09:15:10.467,CWE-79,7.1
CVE-2025-24597,2025-01-31T09:15:10.607,CWE-201,6.5
CVE-2025-24608,2025-01-31T09:15:10.767,CWE-79,7.1
CVE-2025-24609,2025-01-31T09:15:10.900,CWE-79,7.1
CVE-2025-24632,2025-01-31T09:15:11.040,CWE-79,7.1
CVE-2025-24635,2025-01-31T09:15:11.190,CWE-79,7.1
CVE-2025-24686,2025-01-31T09:15:11.340,CWE-79,6.1
CVE-2025-24710,2025-01-31T09:15:11.477,CWE-79,7.1
CVE-2025-24718,2025-01-31T09:15:11.617,CWE-79,7.1
CVE-2025-24749,2025-01-31T09:15:11.760,CWE-352,7.1
CVE-2025-21665,2025-01-31T12:15:27.633,CWE-835,5.5
CVE-2025-21666,2025-01-31T12:15:27.763,CWE-476,5.5
CVE-2025-21667,2025-01-31T12:15:27.863,CWE-835,5.5
CVE-2025-21668,2025-01-31T12:15:27.960,CWE-835,5.5
CVE-2025-21669,2025-01-31T12:15:28.053,CWE-476,5.5
CVE-2025-21670,2025-01-31T12:15:28.160,CWE-476,5.5
CVE-2025-21671,2025-01-31T12:15:28.263,CWE-416,7.8
CVE-2025-21672,2025-01-31T12:15:28.360,CWE-667,5.5
CVE-2025-21673,2025-01-31T12:15:28.463,CWE-415,5.5
CVE-2025-21674,2025-01-31T12:15:28.560,CWE-667,5.5
CVE-2025-21675,2025-01-31T12:15:28.677,CWE-476,5.5
CVE-2025-21676,2025-01-31T12:15:28.780,CWE-476,5.5
CVE-2025-21677,2025-01-31T12:15:28.877,NVD-CWE-noinfo,5.5
CVE-2025-21678,2025-01-31T12:15:28.970,NVD-CWE-noinfo,5.5
CVE-2025-21679,2025-01-31T12:15:29.070,NVD-CWE-noinfo,5.5
CVE-2025-21680,2025-01-31T12:15:29.160,CWE-129,7.8
CVE-2025-21681,2025-01-31T12:15:29.260,CWE-835,5.5
CVE-2025-21682,2025-01-31T12:15:29.363,CWE-476,5.5
CVE-2025-21683,2025-01-31T12:15:29.460,CWE-401,5.5
CVE-2025-24827,2025-01-31T13:15:27.553,CWE-426,N/A
CVE-2025-24828,2025-01-31T13:15:27.727,CWE-426,N/A
CVE-2025-24829,2025-01-31T13:15:27.870,CWE-426,N/A
CVE-2025-24830,2025-01-31T13:15:28.000,CWE-426,N/A
CVE-2025-24831,2025-01-31T13:15:28.130,CWE-428,N/A
CVE-2025-0929,2025-01-31T14:15:34.130,CWE-89,9.8
CVE-2025-0930,2025-01-31T14:15:34.293,CWE-79,6.1
CVE-2025-22994,2025-01-31T16:15:35.557,CWE-79,6.1
CVE-2025-23215,2025-01-31T16:15:35.643,CWE-200;CWE-312;CWE-540,9.3
CVE-2025-22957,2025-01-31T17:15:16.583,CWE-89,9.8
CVE-2025-23001,2025-01-31T17:15:16.693,CWE-644,6.1
CVE-2025-0938,2025-01-31T18:15:38.053,CWE-20,6.3
CVE-2025-0934,2025-01-31T20:15:32.893,CWE-74;CWE-89,7.5
CVE-2025-24891,2025-01-31T23:15:08.457,CWE-22;CWE-276,9.6
CVE-2025-0365,2025-02-01T06:15:31.213,CWE-22,6.5
CVE-2025-0366,2025-02-01T06:15:31.367,CWE-98;NVD-CWE-Other,8.8
CVE-2025-0939,2025-02-01T07:15:08.097,CWE-862,6.3
CVE-2025-23091,2025-02-01T07:15:08.277,CWE-295,N/A
CVE-2025-0943,2025-02-01T11:15:08.457,CWE-74;CWE-89,9.8
CVE-2025-0944,2025-02-01T13:15:23.027,CWE-74;CWE-89,9.8
CVE-2025-0945,2025-02-01T15:15:08.320,CWE-74;CWE-89,9.8
CVE-2025-0946,2025-02-01T16:15:27.180,CWE-74;CWE-89,9.8
CVE-2025-0947,2025-02-01T17:15:08.207,CWE-74;CWE-89,8.8
CVE-2025-0948,2025-02-01T18:15:27.087,CWE-74;CWE-89,8.8
CVE-2025-0949,2025-02-01T19:15:08.990,CWE-74;CWE-89,8.8
CVE-2025-0950,2025-02-01T20:15:26.167,CWE-74;CWE-89,9.8
CVE-2025-0961,2025-02-01T23:15:21.923,CWE-79;CWE-94,5.4
CVE-2025-0967,2025-02-02T16:15:27.693,CWE-74;CWE-89,7.5
CVE-2025-0970,2025-02-02T23:15:19.027,CWE-601,6.1
CVE-2025-0971,2025-02-03T00:15:27.797,CWE-79;CWE-94,5.4
CVE-2025-0972,2025-02-03T00:15:28.007,CWE-79;CWE-94,5.4
CVE-2025-0973,2025-02-03T01:15:07.263,CWE-22,6.5
CVE-2025-0974,2025-02-03T02:15:26.433,CWE-20;CWE-502,5.0
CVE-2025-20631,2025-02-03T04:15:08.060,CWE-787,7.8
CVE-2025-20632,2025-02-03T04:15:08.177,CWE-787,7.8
CVE-2025-20633,2025-02-03T04:15:08.307,CWE-787,8.8
CVE-2025-20634,2025-02-03T04:15:08.423,CWE-787,9.8
CVE-2025-20635,2025-02-03T04:15:08.540,CWE-787,6.6
CVE-2025-20636,2025-02-03T04:15:08.643,CWE-787,6.7
CVE-2025-20637,2025-02-03T04:15:08.747,CWE-248;CWE-754,7.5
CVE-2025-20638,2025-02-03T04:15:08.863,CWE-457;CWE-908,4.3
CVE-2025-20639,2025-02-03T04:15:08.980,CWE-787,6.6
CVE-2025-20640,2025-02-03T04:15:09.093,CWE-125,4.3
CVE-2025-20641,2025-02-03T04:15:09.210,CWE-787,6.6
CVE-2025-20642,2025-02-03T04:15:09.333,CWE-787,6.6
CVE-2025-20643,2025-02-03T04:15:09.460,CWE-1295;CWE-125,3.9
CVE-2025-25062,2025-02-03T04:15:09.587,CWE-79,4.4
CVE-2025-25063,2025-02-03T04:15:09.760,CWE-79,4.4
CVE-2025-25066,2025-02-03T06:15:11.373,CWE-121,8.4
CVE-2025-0015,2025-02-03T11:15:09.807,CWE-416,7.8
CVE-2025-22260,2025-02-03T15:15:17.503,CWE-862,4.3
CVE-2025-22292,2025-02-03T15:15:17.677,CWE-79,6.5
CVE-2025-22677,2025-02-03T15:15:17.827,CWE-862,4.8
CVE-2025-22679,2025-02-03T15:15:17.980,CWE-79,7.1
CVE-2025-22681,2025-02-03T15:15:18.127,CWE-862,4.3
CVE-2025-22682,2025-02-03T15:15:18.270,CWE-79,7.1
CVE-2025-22683,2025-02-03T15:15:18.440,CWE-79,6.5
CVE-2025-22684,2025-02-03T15:15:18.577,CWE-79,7.1
CVE-2025-22685,2025-02-03T15:15:18.717,CWE-352,7.1
CVE-2025-22686,2025-02-03T15:15:18.863,CWE-862,5.3
CVE-2025-22688,2025-02-03T15:15:19.007,CWE-352,7.1
CVE-2025-22690,2025-02-03T15:15:19.150,CWE-352,7.1
CVE-2025-22691,2025-02-03T15:15:19.307,CWE-89,7.6
CVE-2025-22693,2025-02-03T15:15:19.467,CWE-89,7.2
CVE-2025-22694,2025-02-03T15:15:19.597,CWE-862,4.3
CVE-2025-22695,2025-02-03T15:15:19.770,CWE-639,4.3
CVE-2025-22701,2025-02-03T15:15:19.933,CWE-918,5.4
CVE-2025-22703,2025-02-03T15:15:20.100,CWE-352,7.1
CVE-2025-22704,2025-02-03T15:15:20.273,CWE-352,5.4
CVE-2025-22775,2025-02-03T15:15:20.457,CWE-79,7.1
CVE-2025-23491,2025-02-03T15:15:20.640,CWE-79,7.1
CVE-2025-23527,2025-02-03T15:15:20.807,CWE-862,6.5
CVE-2025-23561,2025-02-03T15:15:20.957,CWE-79,6.5
CVE-2025-23581,2025-02-03T15:15:21.107,CWE-79,6.5
CVE-2025-23582,2025-02-03T15:15:21.247,CWE-79,7.1
CVE-2025-23588,2025-02-03T15:15:21.387,CWE-79,7.1
CVE-2025-23590,2025-02-03T15:15:21.530,CWE-79,7.1
CVE-2025-23591,2025-02-03T15:15:21.680,CWE-79,7.1
CVE-2025-23593,2025-02-03T15:15:21.827,CWE-79,7.1
CVE-2025-23594,2025-02-03T15:15:21.980,CWE-79,7.1
CVE-2025-23599,2025-02-03T15:15:22.127,CWE-79,7.1
CVE-2025-23614,2025-02-03T15:15:22.270,CWE-79,7.1
CVE-2025-23685,2025-02-03T15:15:22.420,CWE-79,7.1
CVE-2025-23747,2025-02-03T15:15:22.557,CWE-79,6.5
CVE-2025-23755,2025-02-03T15:15:22.697,CWE-79,7.1
CVE-2025-23799,2025-02-03T15:15:22.843,CWE-79,7.1
CVE-2025-23819,2025-02-03T15:15:23.020,CWE-22,7.5
CVE-2025-23920,2025-02-03T15:15:23.173,CWE-79,7.1
CVE-2025-23923,2025-02-03T15:15:23.333,CWE-79,7.1
CVE-2025-23984,2025-02-03T15:15:23.480,CWE-79,7.1
CVE-2025-24536,2025-02-03T15:15:23.640,CWE-79,7.1
CVE-2025-24541,2025-02-03T15:15:23.810,CWE-79,7.1
CVE-2025-24544,2025-02-03T15:15:23.990,CWE-79,7.1
CVE-2025-24545,2025-02-03T15:15:24.177,CWE-79,7.1
CVE-2025-24556,2025-02-03T15:15:24.360,CWE-532,7.5
CVE-2025-24557,2025-02-03T15:15:24.660,CWE-79,7.1
CVE-2025-24559,2025-02-03T15:15:25.093,CWE-79,6.1
CVE-2025-24569,2025-02-03T15:15:25.590,CWE-22,7.5
CVE-2025-24574,2025-02-03T15:15:26.013,CWE-79,7.1
CVE-2025-24576,2025-02-03T15:15:26.310,CWE-79,7.1
CVE-2025-24605,2025-02-03T15:15:26.473,CWE-22,7.2
CVE-2025-24620,2025-02-03T15:15:26.697,CWE-79,7.1
CVE-2025-24629,2025-02-03T15:15:27.163,CWE-79,7.1
CVE-2025-24630,2025-02-03T15:15:27.730,CWE-79,7.1
CVE-2025-24631,2025-02-03T15:15:28.023,CWE-79,7.1
CVE-2025-24639,2025-02-03T15:15:28.190,CWE-201,6.5
CVE-2025-24642,2025-02-03T15:15:28.370,CWE-862,6.5
CVE-2025-24643,2025-02-03T15:15:28.537,CWE-862,6.5
CVE-2025-24646,2025-02-03T15:15:28.703,CWE-79,7.1
CVE-2025-24656,2025-02-03T15:15:28.880,CWE-79,7.1
CVE-2025-24660,2025-02-03T15:15:29.287,CWE-79,7.1
CVE-2025-24661,2025-02-03T15:15:29.547,CWE-502,8.8
CVE-2025-24676,2025-02-03T15:15:29.750,CWE-79,7.1
CVE-2025-24684,2025-02-03T15:15:29.913,CWE-79,7.1
CVE-2025-24697,2025-02-03T15:15:30.090,CWE-862,6.5
CVE-2025-24707,2025-02-03T15:15:30.253,CWE-79,7.1
CVE-2025-24781,2025-02-03T15:15:30.410,CWE-79,7.1
CVE-2025-24898,2025-02-03T18:15:43.077,CWE-416,6.3
CVE-2025-22978,2025-02-03T20:15:36.720,CWE-74,9.8
CVE-2025-25064,2025-02-03T20:15:37.257,CWE-89,8.8
CVE-2025-25065,2025-02-03T20:15:37.370,CWE-918,5.3
CVE-2025-25181,2025-02-03T20:15:37.477,CWE-89,7.5
CVE-2025-22918,2025-02-03T21:15:15.400,CWE-200,7.5
CVE-2025-24370,2025-02-03T21:15:15.547,CWE-915,9.3
CVE-2025-24899,2025-02-03T21:15:15.703,CWE-200;NVD-CWE-noinfo,7.5
CVE-2025-24959,2025-02-03T21:15:15.853,CWE-94,1.0
CVE-2025-24960,2025-02-03T21:15:16.020,CWE-22,8.7
CVE-2025-24961,2025-02-03T21:15:16.170,CWE-22,6.0
CVE-2025-24962,2025-02-03T21:15:16.317,CWE-74,8.8
CVE-2025-22129,2025-02-03T22:15:28.040,CWE-280,4.3
CVE-2025-23210,2025-02-03T22:15:28.187,CWE-79,4.8
CVE-2025-24029,2025-02-03T22:15:28.320,CWE-280,5.3
CVE-2025-24371,2025-02-03T22:15:28.460,CWE-703,7.1
CVE-2025-24901,2025-02-03T22:15:28.590,CWE-89,8.8
CVE-2025-24902,2025-02-03T22:15:28.723,CWE-89,8.8
CVE-2025-24905,2025-02-03T22:15:28.840,CWE-89,9.8
CVE-2025-24906,2025-02-03T22:15:28.963,CWE-89,9.8
CVE-2025-24957,2025-02-03T22:15:29.087,CWE-89,9.8
CVE-2025-24958,2025-02-03T22:15:29.210,CWE-89,8.8
CVE-2025-0148,2025-02-03T23:15:08.217,CWE-549,2.6
CVE-2025-1003,2025-02-04T00:15:33.940,CWE-273,8.5
CVE-2025-22475,2025-02-04T03:15:07.240,CWE-1240;CWE-327,7.5
CVE-2025-24982,2025-02-04T05:15:10.543,CWE-352,N/A
CVE-2025-0368,2025-02-04T06:15:30.037,CWE-79,6.1
CVE-2025-0466,2025-02-04T06:15:30.160,NVD-CWE-noinfo,5.3
CVE-2025-20881,2025-02-04T08:15:28.957,CWE-787,7.8
CVE-2025-20882,2025-02-04T08:15:29.097,CWE-787,7.8
CVE-2025-20883,2025-02-04T08:15:29.210,NVD-CWE-Other,4.6
CVE-2025-20884,2025-02-04T08:15:29.340,NVD-CWE-Other,4.6
CVE-2025-20885,2025-02-04T08:15:29.463,CWE-787,6.7
CVE-2025-20886,2025-02-04T08:15:29.597,CWE-922,4.4
CVE-2025-20887,2025-02-04T08:15:29.720,CWE-125,5.5
CVE-2025-20888,2025-02-04T08:15:29.847,CWE-787,7.8
CVE-2025-20889,2025-02-04T08:15:29.983,CWE-787,5.5
CVE-2025-20890,2025-02-04T08:15:30.140,CWE-787,7.8
CVE-2025-20891,2025-02-04T08:15:30.283,CWE-125,5.5
CVE-2025-20892,2025-02-04T08:15:30.407,NVD-CWE-noinfo,5.9
CVE-2025-20893,2025-02-04T08:15:30.537,NVD-CWE-Other,5.1
CVE-2025-20894,2025-02-04T08:15:30.673,NVD-CWE-noinfo,4.6
CVE-2025-20895,2025-02-04T08:15:30.827,NVD-CWE-Other,4.6
CVE-2025-20896,2025-02-04T08:15:30.973,NVD-CWE-Other,5.5
CVE-2025-20897,2025-02-04T08:15:31.123,N/A,6.8
CVE-2025-20898,2025-02-04T08:15:31.270,NVD-CWE-noinfo,4.6
CVE-2025-20899,2025-02-04T08:15:31.407,N/A,4.0
CVE-2025-20900,2025-02-04T08:15:31.573,CWE-787,4.4
CVE-2025-20901,2025-02-04T08:15:31.707,CWE-125,4.4
CVE-2025-20902,2025-02-04T08:15:31.857,N/A,5.1
CVE-2025-20904,2025-02-04T08:15:32.010,CWE-787,6.7
CVE-2025-20905,2025-02-04T08:15:32.130,CWE-125,6.7
CVE-2025-20906,2025-02-04T08:15:32.263,N/A,5.5
CVE-2025-20907,2025-02-04T08:15:32.403,NVD-CWE-noinfo,4.4
CVE-2025-22204,2025-02-04T08:15:32.563,CWE-94,9.8
CVE-2025-22205,2025-02-04T08:15:32.703,CWE-35;CWE-22,7.5
CVE-2025-23015,2025-02-04T10:15:09.097,CWE-267,8.8
CVE-2025-0890,2025-02-04T11:15:08.880,CWE-287,9.8
CVE-2025-24860,2025-02-04T11:15:09.107,CWE-863,5.4
CVE-2025-0510,2025-02-04T14:15:31.550,NVD-CWE-noinfo;CWE-345,6.5
CVE-2025-1009,2025-02-04T14:15:31.653,CWE-416,9.8
CVE-2025-1010,2025-02-04T14:15:31.767,CWE-416,8.8
CVE-2025-1011,2025-02-04T14:15:31.887,NVD-CWE-noinfo;CWE-94,8.8
CVE-2025-1012,2025-02-04T14:15:32.000,CWE-416,7.5
CVE-2025-1013,2025-02-04T14:15:32.123,CWE-362,6.5
CVE-2025-1014,2025-02-04T14:15:32.237,CWE-295,8.8
CVE-2025-1015,2025-02-04T14:15:32.363,NVD-CWE-noinfo;CWE-79,5.4
CVE-2025-1016,2025-02-04T14:15:32.467,CWE-787,9.8
CVE-2025-1017,2025-02-04T14:15:32.600,CWE-787,9.8
CVE-2025-1018,2025-02-04T14:15:32.727,CWE-1021,5.3
CVE-2025-1019,2025-02-04T14:15:32.850,CWE-1021,4.3
CVE-2025-1020,2025-02-04T14:15:32.953,CWE-787,9.8
CVE-2025-0825,2025-02-04T15:15:19.420,CWE-113,5.3
CVE-2025-22206,2025-02-04T15:15:19.797,CWE-89,4.7
CVE-2025-22641,2025-02-04T15:15:19.923,CWE-79,5.9
CVE-2025-22642,2025-02-04T15:15:20.120,CWE-79,6.5
CVE-2025-22643,2025-02-04T15:15:20.350,CWE-862,4.3
CVE-2025-22653,2025-02-04T15:15:20.557,CWE-79,6.5
CVE-2025-22662,2025-02-04T15:15:20.780,CWE-79,6.5
CVE-2025-22664,2025-02-04T15:15:21.003,CWE-79,4.8
CVE-2025-22674,2025-02-04T15:15:21.227,CWE-79,6.5
CVE-2025-22675,2025-02-04T15:15:21.433,CWE-79,6.5
CVE-2025-22696,2025-02-04T15:15:21.643,CWE-862,5.4
CVE-2025-22697,2025-02-04T15:15:21.793,CWE-79,5.4
CVE-2025-22699,2025-02-04T15:15:21.947,CWE-89,9.0
CVE-2025-22700,2025-02-04T15:15:22.140,CWE-89,8.5
CVE-2025-22730,2025-02-04T15:15:22.293,CWE-862,6.5
CVE-2025-22794,2025-02-04T15:15:22.503,CWE-79,7.1
CVE-2025-23645,2025-02-04T15:15:22.873,CWE-79,7.1
CVE-2025-24598,2025-02-04T15:15:23.027,CWE-79,6.1
CVE-2025-24599,2025-02-04T15:15:23.177,CWE-79,7.1
CVE-2025-24602,2025-02-04T15:15:23.320,CWE-79,7.1
CVE-2025-24648,2025-02-04T15:15:23.460,CWE-266,7.5
CVE-2025-24677,2025-02-04T15:15:23.603,CWE-94,9.9
CVE-2025-0364,2025-02-04T18:15:35.067,CWE-288,9.8
CVE-2025-23058,2025-02-04T18:15:35.423,CWE-1390,8.1
CVE-2025-23059,2025-02-04T18:15:35.570,CWE-22,4.9
CVE-2025-23060,2025-02-04T18:15:35.717,CWE-319,8.1
CVE-2025-0444,2025-02-04T19:15:32.237,CWE-416,6.3
CVE-2025-0445,2025-02-04T19:15:32.353,CWE-416,5.4
CVE-2025-0451,2025-02-04T19:15:32.477,CWE-451,6.3
CVE-2025-24373,2025-02-04T19:15:33.680,CWE-200;NVD-CWE-noinfo,6.5
CVE-2025-24971,2025-02-04T19:15:33.827,CWE-78,9.5
CVE-2025-25039,2025-02-04T19:15:33.977,CWE-78,8.8
CVE-2025-0509,2025-02-04T20:15:49.763,CWE-552,6.8
CVE-2025-0630,2025-02-04T20:15:49.940,CWE-73,6.5
CVE-2025-0960,2025-02-04T20:15:50.103,CWE-120,9.8
CVE-2025-24963,2025-02-04T20:15:50.330,CWE-22,5.9
CVE-2025-24964,2025-02-04T20:15:50.483,CWE-1385,9.6
CVE-2025-24966,2025-02-04T20:15:50.627,CWE-79,5.4
CVE-2025-24967,2025-02-04T20:15:50.813,CWE-79,5.4
CVE-2025-24968,2025-02-04T20:15:50.997,CWE-284;NVD-CWE-noinfo,8.8
CVE-2025-22601,2025-02-04T21:15:27.800,CWE-22,3.1
CVE-2025-22602,2025-02-04T21:15:27.950,CWE-79,6.1
CVE-2025-23023,2025-02-04T21:15:28.083,CWE-346,8.2
CVE-2025-0413,2025-02-05T00:15:28.173,CWE-59,N/A
CVE-2025-23114,2025-02-05T02:15:28.610,CWE-295,N/A
CVE-2025-1028,2025-02-05T04:15:06.543,CWE-434,8.1
CVE-2025-1022,2025-02-05T05:15:10.337,CWE-20,8.2
